Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-03 00:00:00+05:30,58.31017471369199,59.9010963850958,57.52891887443624,59.52467346191406,5412820,0.0,0.0
2005-01-04 00:00:00+05:30,60.34144436474905,63.12555870055725,59.027513324212464,61.776119232177734,12291095,0.0,0.0
2005-01-05 00:00:00+05:30,61.08009873249506,63.83580356180412,56.96074106912134,60.1354866027832,11409410,0.0,0.0
2005-01-06 00:00:00+05:30,60.29882679695442,60.98065032439225,57.32294662083736,58.84284591674805,11366290,0.0,0.0
2005-01-07 00:00:00+05:30,58.920977253599354,59.64541854096062,55.78174612477306,57.202213287353516,16589205,0.0,0.0
2005-01-10 00:00:00+05:30,57.24482963081137,60.32724641006297,53.054450120085846,54.11980056762695,13052395,0.0,0.0
2005-01-11 00:00:00+05:30,54.403893849424705,55.291685868568884,52.71353979568908,53.19649887084961,9185265,0.0,0.0
2005-01-12 00:00:00+05:30,53.125471291158405,53.62263260480176,49.71634811041223,50.26322555541992,12737730,0.0,0.0
2005-01-13 00:00:00+05:30,51.12261349801001,54.659573555350676,50.646752899614334,53.89962387084961,7974210,0.0,0.0
2005-01-14 00:00:00+05:30,55.39822225284736,55.39822225284736,50.87403215148326,51.271766662597656,10043475,0.0,0.0
2005-01-17 00:00:00+05:30,52.528878789168616,52.528878789168616,49.50328199866475,51.62688446044922,10495480,0.0,0.0
2005-01-18 00:00:00+05:30,52.06012097733506,52.20216551876891,50.15669486140122,50.73908615112305,9620130,0.0,0.0
2005-01-19 00:00:00+05:30,51.13681881758466,51.52034560895483,49.7376577690636,50.0146484375,6228575,0.0,0.0
2005-01-20 00:00:00+05:30,50.38397800700427,50.82431941204759,49.59561820414259,50.29874801635742,7773690,0.0,0.0
2005-01-24 00:00:00+05:30,50.696476628539486,51.98200323600919,49.71635612983769,51.59847640991211,7538200,0.0,0.0
2005-01-25 00:00:00+05:30,51.17232565884026,51.73340535341356,50.16378997428396,51.349884033203125,4210875,0.0,0.0
2005-01-27 00:00:00+05:30,51.27885362106804,52.685118255430915,51.27885362106804,52.0814208984375,4943625,0.0,0.0
2005-01-28 00:00:00+05:30,52.48625950018985,54.7874146442573,52.41523723017671,54.35417175292969,13377095,0.0,0.0
2005-01-31 00:00:00+05:30,54.66667941453916,58.72211249830815,54.66667941453916,58.388301849365234,14900030,0.0,0.0
2005-02-01 00:00:00+05:30,58.310165923735305,59.65961058011093,56.90390670879169,58.11130142211914,12097930,0.0,0.0
2005-02-02 00:00:00+05:30,58.09710889657022,59.34711609346867,57.18800536430019,57.592838287353516,6596540,0.0,0.0
2005-02-03 00:00:00+05:30,57.67096384834829,58.84995417819593,57.386874754620685,58.26756286621094,5719675,0.0,0.0
2005-02-04 00:00:00+05:30,58.949381293853364,59.21926807677328,57.663860375510154,57.983463287353516,5997860,0.0,0.0
2005-02-07 00:00:00+05:30,57.933755870255304,58.65109334000798,56.74766703140013,56.84709930419922,6171575,0.0,0.0
2005-02-08 00:00:00+05:30,57.79880269069634,58.58006390821243,56.76186238767257,58.0828971862793,12017985,0.0,0.0
2005-02-09 00:00:00+05:30,58.94938988042309,59.78746576052942,57.9550617384686,59.56729507446289,12038200,0.0,0.0
