Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-03 00:00:00+05:30,21.926763649199195,22.426016256263544,21.926763649199195,22.317668914794922,2591160,0.0,0.0
2005-01-04 00:00:00+05:30,22.309170429464185,22.56198250956401,21.45725328576559,22.07122802734375,4476120,0.0,0.0
2005-01-05 00:00:00+05:30,22.094600370705717,22.094600370705717,20.6924433636579,21.246932983398438,7975740,0.0,0.0
2005-01-06 00:00:00+05:30,21.246930293994208,21.661203350166794,20.352524182856197,20.613834381103516,9659020,0.0,0.0
2005-01-07 00:00:00+05:30,20.73493137699426,20.97924698247924,20.586218375838264,20.830533981323242,5298000,0.0,0.0
2005-01-10 00:00:00+05:30,21.244801379475582,21.584717877377248,20.618080387120937,20.809282302856445,13225740,0.0,0.0
2005-01-11 00:00:00+05:30,20.81991354036812,20.894270050270794,20.39501734566673,20.53948211669922,4782220,0.0,0.0
2005-01-12 00:00:00+05:30,20.539478121937627,20.688191112819503,20.186813570917693,20.435379028320312,2837580,0.0,0.0
2005-01-13 00:00:00+05:30,20.395011486146124,21.584720165334673,20.395011486146124,21.19806480407715,10791840,0.0,0.0
2005-01-14 00:00:00+05:30,21.20231763528103,22.179578414717508,20.915511449499036,21.88002586364746,15903840,0.0,0.0
2005-01-17 00:00:00+05:30,22.09459671487858,22.477003844822228,21.591094263927765,22.096721649169922,9483580,0.0,0.0
2005-01-18 00:00:00+05:30,22.430267934810306,22.430267934810306,21.244807298547325,21.820541381835938,10000120,0.0,0.0
2005-01-19 00:00:00+05:30,21.99686830595553,22.307042222354873,21.650578614962036,22.047855377197266,9034920,0.0,0.0
2005-01-20 00:00:00+05:30,21.7121890200406,22.13708509965666,21.2448039808029,21.727060317993164,21816140,0.0,0.0
2005-01-24 00:00:00+05:30,21.83541093103824,21.83541093103824,20.649950389842285,20.877269744873047,16795520,0.0,0.0
2005-01-25 00:00:00+05:30,22.30704802305115,22.91889789960591,20.90913929126923,22.120094299316406,20124960,0.0,0.0
2005-01-27 00:00:00+05:30,22.190195522815078,23.28430317375812,22.009615026061326,22.84453582763672,24223080,0.0,0.0
2005-01-28 00:00:00+05:30,22.844541127637996,23.318301045619588,22.402648744912145,22.938018798828125,9751760,0.0,0.0
2005-01-31 00:00:00+05:30,22.7956765493984,24.219077844554125,22.731941485677993,23.989633560180664,13357080,0.0,0.0
2005-02-01 00:00:00+05:30,24.049121954253923,24.165969046334528,23.379911800420217,23.80055809020996,7728060,0.0,0.0
2005-02-02 00:00:00+05:30,24.004501804830216,24.004501804830216,23.49675115656903,23.73469352722168,4604940,0.0,0.0
2005-02-03 00:00:00+05:30,23.751694044716423,24.431527196630455,23.666714495514647,24.3677921295166,8082380,0.0,0.0
2005-02-04 00:00:00+05:30,24.21907964736768,24.601486816455637,23.923776963791468,24.097984313964844,3578340,0.0,0.0
2005-02-07 00:00:00+05:30,24.017254428387616,24.43152750734605,23.45639166571307,23.868539810180664,2402500,0.0,0.0
2005-02-08 00:00:00+05:30,23.709200268527475,24.431523908245577,23.668836244248283,24.238195419311523,3514320,0.0,0.0
2005-02-09 00:00:00+05:30,24.304057129103924,25.064621533507076,24.219077585336255,24.988140106201172,6035080,0.0,0.0
2005-02-10 00:00:00+05:30,25.068868911007623,25.068868911007623,24.435773033809905,24.62272834777832,3415400,0.0,0.0
2005-02-11 00:00:00+05:30,24.641849303480907,24.641849303480907,24.13409858462755,24.43152618408203,4860720,0.0,0.0
2005-02-14 00:00:00+05:30,23.896160182206337,24.569620190755924,23.896160182206337,24.161720275878906,6259920,0.0,0.0
2005-02-15 00:00:00+05:30,24.43152406480577,24.55899256184348,23.798428206300336,23.90040397644043,6343000,0.0,0.0
2005-02-16 00:00:00+05:30,24.0066284267028,24.346544965211795,23.666711888193802,23.879159927368164,8738160,0.0,0.0
2005-02-17 00:00:00+05:30,23.79418209148987,23.947144949985454,23.585982285015323,23.72195053100586,3014800,0.0,0.0
2005-02-18 00:00:00+05:30,23.87703810212577,24.091611103469024,23.79418348572741,23.972639083862305,3233860,0.0,0.0
2005-02-21 00:00:00+05:30,24.172340594452454,24.172340594452454,23.549867698702645,23.815427780151367,6217400,0.0,0.0
2005-02-22 00:00:00+05:30,23.624223903543623,24.00663106441415,23.624223903543623,23.819677352905273,3465320,0.0,0.0
2005-02-23 00:00:00+05:30,23.79418297299904,23.828175440968508,23.54349419469951,23.71345329284668,6198120,0.0,0.0
2005-02-24 00:00:00+05:30,23.953515350415053,24.569614960759775,23.7538136838106,24.47401237487793,6712840,0.0,0.0
2005-02-25 00:00:00+05:30,24.471891028027585,24.471891028027585,23.88340903075255,24.22545051574707,3240960,0.0,0.0
2005-02-28 00:00:00+05:30,24.51013732007383,25.487398233558366,24.272194870008327,24.954153060913086,14890860,0.0,0.0
2005-03-01 00:00:00+05:30,24.941401720604787,24.941401720604787,24.3529197067267,24.539875030517578,8460320,0.0,0.0
2005-03-02 00:00:00+05:30,24.728955288915078,24.728955288915078,24.21907960464722,24.505884170532227,3921340,0.0,0.0
2005-03-03 00:00:00+05:30,24.63972674196364,24.643974989994778,24.40178433096801,24.4782657623291,4623700,0.0,0.0
2005-03-04 00:00:00+05:30,24.601485128108468,25.35779967634472,24.522878765176607,24.894662857055664,6562140,0.0,0.0
2005-03-07 00:00:00+05:30,25.15384892939576,25.706213523921605,25.026380426174406,25.54262924194336,8105800,0.0,0.0
2005-03-08 00:00:00+05:30,25.621233314306014,26.556005015004143,25.621233314306014,26.097116470336914,10957960,0.0,0.0
2005-03-09 00:00:00+05:30,26.298945561822237,26.55600752011494,25.929286390980256,26.5198917388916,6385360,0.0,0.0
2005-03-10 00:00:00+05:30,26.34993253668951,26.708970275592794,26.014264213978166,26.148107528686523,4572280,0.0,0.0
2005-03-11 00:00:00+05:30,26.343554807256748,26.343554807256748,25.75507449772016,25.905912399291992,5219600,0.0,0.0
2005-03-14 00:00:00+05:30,25.905915676374946,26.00364158464926,25.536254903209084,25.608488082885742,4878320,0.0,0.0
2005-03-15 00:00:00+05:30,25.616990096643704,25.616990096643704,24.72895704974025,25.234582901000977,2474060,0.0,0.0
2005-03-16 00:00:00+05:30,25.277068641172203,25.663724011108396,24.813931846778313,25.245201110839844,3689500,0.0,0.0
2005-03-17 00:00:00+05:30,25.196339422595145,25.196339422595145,24.26156764070366,24.321054458618164,7541460,0.0,0.0
2005-03-18 00:00:00+05:30,24.304061112877413,24.38691573589817,23.883413193744907,24.04487419128418,3136380,0.0,0.0
2005-03-21 00:00:00+05:30,24.21482937309372,24.219077620905853,23.62422243450852,23.760189056396484,3007700,0.0,0.0
2005-03-22 00:00:00+05:30,23.371410104624662,23.62422217838011,23.180206538152078,23.443641662597656,4245940,0.0,0.0
2005-03-23 00:00:00+05:30,23.369287443407373,23.369287443407373,22.222067553833714,22.589603424072266,8238260,0.0,0.0
2005-03-24 00:00:00+05:30,25.663725370324983,25.663725370324983,21.584721792996174,22.07122802734375,8411140,0.0,0.0
