Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-03 00:00:00+05:30,52.621487977592125,52.621487977592125,51.94092067348425,52.10930633544922,2267419,0.0,0.0
2005-01-04 00:00:00+05:30,52.13737961692498,52.90214873083359,51.65326117768184,52.46714401245117,2077157,0.0,0.0
2005-01-05 00:00:00+05:30,52.63552556658911,53.18278933414649,48.41879117063261,50.762203216552734,4766338,0.0,0.0
2005-01-06 00:00:00+05:30,50.51662809460578,50.853405301197654,49.25371209782923,49.590492248535156,3660211,0.0,0.0
2005-01-07 00:00:00+05:30,49.11339416615349,50.790264526655996,49.11339416615349,50.33420944213867,1519688,0.0,0.0
2005-01-10 00:00:00+05:30,50.51662932037491,50.7832482955388,48.59419051134676,48.95903396606445,1843187,0.0,0.0
2005-01-11 00:00:00+05:30,49.08532606774628,49.67468473812114,48.00483320931624,49.21863555908203,2191728,0.0,0.0
2005-01-12 00:00:00+05:30,49.11338545374536,49.67467780503641,47.79434003748705,48.42579650878906,2200940,0.0,0.0
2005-01-13 00:00:00+05:30,49.1133867123124,50.08162038566903,48.72047999546047,49.681697845458984,2235513,0.0,0.0
2005-01-14 00:00:00+05:30,50.3622727406557,50.3622727406557,48.78362705073346,49.27476119995117,2872100,0.0,0.0
2005-01-17 00:00:00+05:30,50.488565368678856,50.488565368678856,48.69943312635969,49.4080696105957,4465725,0.0,0.0
2005-01-18 00:00:00+05:30,49.81500998434462,50.07461018304078,48.92395032029791,49.25371170043945,2533333,0.0,0.0
2005-01-19 00:00:00+05:30,49.81501223088198,50.34824429978806,49.148470672692305,49.33790969848633,1929471,0.0,0.0
2005-01-20 00:00:00+05:30,49.25371265443806,49.53436032976951,45.633356170605296,48.58015823364258,2201600,0.0,0.0
2005-01-24 00:00:00+05:30,49.113400353580296,49.25372274794508,47.16289493016934,47.506690979003906,2427375,0.0,0.0
2005-01-25 00:00:00+05:30,47.56982162427468,48.65031432519885,46.30690574539007,48.20829391479492,3148557,0.0,0.0
2005-01-27 00:00:00+05:30,48.68540499744108,48.68540499744108,47.09272463699098,47.35934066772461,7532200,0.0,0.0
2005-01-28 00:00:00+05:30,48.271434380923004,48.98708948582656,47.56981680909572,48.83974838256836,3267225,0.0,0.0
2005-01-31 00:00:00+05:30,49.11338119242193,50.92356057112769,48.7274903422987,50.64291000366211,3675474,0.0,0.0
2005-02-01 00:00:00+05:30,50.93759471241177,51.63921233311713,50.257021616332956,50.769203186035156,2774871,0.0,0.0
2005-02-02 00:00:00+05:30,50.65694887308203,51.91986777444367,50.65694887308203,51.36558532714844,4093534,0.0,0.0
2005-02-03 00:00:00+05:30,51.84269476020065,52.10228908461301,51.00776752939848,51.870758056640625,2650224,0.0,0.0
2005-02-04 00:00:00+05:30,52.13034210599964,52.44606881362763,50.95161925047752,51.31645965576172,2168468,0.0,0.0
2005-02-07 00:00:00+05:30,51.35856834515731,51.975990211150105,50.4113821889115,50.670982360839844,2236866,0.0,0.0
2005-02-08 00:00:00+05:30,50.9375939308715,51.28840273584169,50.23597632093113,50.90953063964844,1965249,0.0,0.0
2005-02-09 00:00:00+05:30,51.21824499016828,51.779546213808906,50.81130955213664,51.42171859741211,2327149,0.0,0.0
2005-02-10 00:00:00+05:30,51.42873535368559,53.11262737508359,51.2954317496334,52.57939529418945,3926015,0.0,0.0
2005-02-11 00:00:00+05:30,52.796896113064165,53.27400161327777,52.23560072007342,52.607460021972656,3041681,0.0,0.0
2005-02-14 00:00:00+05:30,53.147705800157304,53.95456977983617,53.042465488482485,53.43537521362305,4967369,0.0,0.0
2005-02-15 00:00:00+05:30,53.60374489747285,54.30536246792323,53.44237214968203,53.76511764526367,4506172,0.0,0.0
2005-02-16 00:00:00+05:30,54.0247341477949,54.151024877644794,52.347860816502,52.7056884765625,2415759,0.0,0.0
2005-02-17 00:00:00+05:30,52.41100198914604,53.32311209973237,51.56906189474947,52.775848388671875,2129451,0.0,0.0
2005-02-18 00:00:00+05:30,52.76180830055742,54.02472721341085,52.76180830055742,53.56867218017578,3925014,0.0,0.0
2005-02-21 00:00:00+05:30,53.60376122902444,54.02473425484404,52.51625248584778,52.82496643066406,2429674,0.0,0.0
2005-02-22 00:00:00+05:30,52.82495591999747,52.82495591999747,51.99002291492029,52.57236862182617,1925143,0.0,0.0
2005-02-23 00:00:00+05:30,52.761802186968765,52.761802186968765,51.57606630382414,52.446075439453125,4294471,0.0,0.0
2005-02-24 00:00:00+05:30,52.48116541213312,52.97931540457462,51.38663800471482,51.83567428588867,10142115,0.0,0.0
2005-02-25 00:00:00+05:30,52.48115890684851,53.04245418874065,51.50590945860356,51.5900993347168,2244841,0.0,0.0
2005-02-28 00:00:00+05:30,52.481165170558924,53.793191944531635,51.253328282747646,53.44940185546875,3607714,0.0,0.0
2005-03-01 00:00:00+05:30,53.53359471622451,53.6037588468192,51.78656321376466,52.235599517822266,2138114,0.0,0.0
2005-03-02 00:00:00+05:30,52.621484476532565,55.69458001315629,52.284707286781185,54.656185150146484,7119931,0.0,0.0
2005-03-03 00:00:00+05:30,54.66319318211205,56.115547996252786,54.59303495394431,55.7086067199707,8063907,0.0,0.0
2005-03-04 00:00:00+05:30,55.98925452050662,56.6207079838355,55.16134036336976,55.80683135986328,8016294,0.0,0.0
2005-03-07 00:00:00+05:30,55.7086112709043,56.69087953954154,55.4419982056322,56.03135681152344,5550187,0.0,0.0
2005-03-08 00:00:00+05:30,56.375159926269966,56.49443188316027,55.708618346094944,55.98225021362305,5600419,0.0,0.0
2005-03-09 00:00:00+05:30,55.56829833984375,55.77878485369729,54.35449297289597,54.79651641845703,4792188,0.0,0.0
2005-03-10 00:00:00+05:30,54.7403719344557,55.26659104785628,53.80020454100886,55.01400375366211,3743751,0.0,0.0
2005-03-11 00:00:00+05:30,55.42797596001765,55.98927136755083,54.58602990460349,54.79651641845703,1739941,0.0,0.0
2005-03-14 00:00:00+05:30,51.44277578498678,55.14031260592522,49.11339542019122,53.9124755859375,1528648,0.0,0.0
2005-03-15 00:00:00+05:30,54.108934639995425,54.24925703112777,52.79690173498586,53.68796157836914,2785634,0.0,0.0
2005-03-16 00:00:00+05:30,54.02473263368263,57.22411929038488,53.88441025869644,56.262901306152344,9908849,0.0,0.0
2005-03-17 00:00:00+05:30,56.12959113444176,56.831208889139454,55.70861812633175,56.326045989990234,4517826,0.0,0.0
2005-03-18 00:00:00+05:30,56.52249420909072,58.62735311427553,55.49111222678689,57.960811614990234,9175534,0.0,0.0
2005-03-21 00:00:00+05:30,58.23444195692848,58.43790966351202,57.02064270833549,57.3153190612793,4536889,0.0,0.0
