Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-03 00:00:00+05:30,28.379739724819526,28.477601269595162,27.401128010170577,28.091049194335938,761120,0.0,0.0
2005-01-04 00:00:00+05:30,28.379738302791818,29.74979426134001,27.59684971692246,29.113697052001953,745130,0.0,0.0
2005-01-05 00:00:00+05:30,29.162627666946896,29.554073836882026,27.303265825969714,28.281877517700195,736430,0.0,0.0
2005-01-06 00:00:00+05:30,28.281877560311358,28.281877560311358,25.73748678466784,27.494094848632812,1027790,0.0,0.0
2005-01-07 00:00:00+05:30,28.379743581446203,28.526534985280822,27.49899329188453,27.8023624420166,226710,0.0,0.0
2005-01-10 00:00:00+05:30,27.885539499976623,28.23294618416506,27.611527568847865,27.939361572265625,715080,0.0,0.0
2005-01-11 00:00:00+05:30,26.91671115809023,28.08615358457912,26.422513122817367,26.676952362060547,3294490,0.0,0.0
2005-01-12 00:00:00+05:30,26.422515065770906,26.9607507371559,24.670799282131465,25.747272491455078,250580,0.0,0.0
2005-01-13 00:00:00+05:30,25.74727561124483,27.694712844743012,24.954600585858522,26.657384872436523,414830,0.0,0.0
2005-01-14 00:00:00+05:30,27.009678915399338,27.009678915399338,25.95277852537105,26.192537307739258,165950,0.0,0.0
2005-01-17 00:00:00+05:30,26.69163401787869,26.69163401787869,25.95767523535286,26.290403366088867,245680,0.0,0.0
2005-01-18 00:00:00+05:30,26.6084532439579,26.809068572306828,25.982140472618,26.373586654663086,149610,0.0,0.0
2005-01-19 00:00:00+05:30,26.422511306506404,26.520372832804135,25.93809777793697,26.25125503540039,125890,0.0,0.0
2005-01-20 00:00:00+05:30,26.251263303066846,26.422519628108933,25.541769347149426,26.275728225708008,171100,0.0,0.0
2005-01-24 00:00:00+05:30,26.422517440129855,26.422517440129855,25.443905683088012,25.546659469604492,77820,0.0,0.0
2005-01-25 00:00:00+05:30,25.44390250187331,25.63962557543222,24.798018972303886,25.497726440429688,144130,0.0,0.0
2005-01-27 00:00:00+05:30,27.401129490451357,27.890435374209417,25.54176750548149,26.34912109375,132100,0.0,0.0
2005-01-28 00:00:00+05:30,26.62312979970168,27.401126134246905,26.62312979970168,27.229869842529297,215280,0.0,0.0
2005-01-31 00:00:00+05:30,27.401129311820277,28.379741072956715,27.401129311820277,28.213376998901367,449450,0.0,0.0
2005-02-01 00:00:00+05:30,27.792567649132714,28.869040727538035,27.498984930728266,28.77117919921875,355880,0.0,0.0
2005-02-02 00:00:00+05:30,28.575460662821,29.358349228972163,28.575460662821,29.157733917236328,370730,0.0,0.0
2005-02-03 00:00:00+05:30,28.771182920229624,30.131454420031037,28.37973862287994,29.842763900756836,708020,0.0,0.0
2005-02-04 00:00:00+05:30,30.23910453520151,30.728410439869993,29.8476601847775,30.14124298095703,503360,0.0,0.0
2005-02-07 00:00:00+05:30,31.511300587074576,33.174941387384635,30.336965684908193,30.63054847717285,1080540,0.0,0.0
2005-02-08 00:00:00+05:30,30.82626674210812,31.413432234429223,30.82626674210812,31.23728370666504,370540,0.0,0.0
2005-02-09 00:00:00+05:30,31.41343590360948,31.511299319165165,30.336964464250094,31.158998489379883,326570,0.0,0.0
2005-02-10 00:00:00+05:30,31.217712410502745,32.58776839761016,30.92412965132032,32.294185638427734,736510,0.0,0.0
2005-02-11 00:00:00+05:30,32.56819255990631,32.57308666313216,32.15717748350167,32.31864929199219,1248070,0.0,0.0
2005-02-14 00:00:00+05:30,32.77370268303812,32.78348715604008,31.315569820695004,31.49172019958496,177590,0.0,0.0
2005-02-15 00:00:00+05:30,31.853808216840015,32.16207327341693,30.53757622963323,30.664794921875,431420,0.0,0.0
2005-02-16 00:00:00+05:30,30.53268349340598,31.217710512023505,29.465996671197235,29.857440948486328,221950,0.0,0.0
2005-02-17 00:00:00+05:30,30.28803151628959,30.28803151628959,29.578537691993102,29.67639923095703,226450,0.0,0.0
2005-02-18 00:00:00+05:30,29.84765648572598,30.23910078763788,29.064767881902174,29.353458404541016,2320500,0.0,0.0
2005-02-21 00:00:00+05:30,31.804884465902614,32.7834962956227,29.358354891602414,29.80362319946289,300110,0.0,0.0
2005-02-22 00:00:00+05:30,29.8427626663589,30.728405002500583,29.8427626663589,30.513111114501953,202480,0.0,0.0
2005-02-23 00:00:00+05:30,30.53267732792048,31.90273108849959,30.53267732792048,31.62382698059082,451300,0.0,0.0
2005-02-24 00:00:00+05:30,32.294184016370586,32.78348983480044,31.119849305517498,31.589582443237305,326350,0.0,0.0
2005-02-25 00:00:00+05:30,29.686183448643988,31.799984459178404,29.686183448643988,31.31557273864746,333960,0.0,0.0
2005-02-28 00:00:00+05:30,31.413431191868263,32.52415745990356,31.315571524098267,32.20121383666992,326350,0.0,0.0
2005-03-01 00:00:00+05:30,32.675848836307104,38.55730810252775,29.847661207694916,34.7994384765625,3699340,0.0,0.0
2005-03-02 00:00:00+05:30,34.44713557186413,38.0386390302179,34.44713557186413,36.59518814086914,5062390,0.0,0.0
2005-03-03 00:00:00+05:30,36.99152003606664,37.18724311487162,35.42574287184125,36.13523483276367,1589140,0.0,0.0
2005-03-04 00:00:00+05:30,36.13523529739094,36.49732057131616,34.8385740833811,35.43552780151367,886100,0.0,0.0
2005-03-07 00:00:00+05:30,35.48445769567601,36.6930437116916,35.48445769567601,35.866119384765625,639640,0.0,0.0
2005-03-08 00:00:00+05:30,35.71932221458051,36.502210721977335,34.70645939151873,35.00493621826172,238340,0.0,0.0
2005-03-09 00:00:00+05:30,35.22023534827085,36.7468671513828,35.22023534827085,35.99333572387695,815560,0.0,0.0
2005-03-10 00:00:00+05:30,35.32788013960119,36.69793798425635,35.32788013960119,36.44839096069336,547970,0.0,0.0
2005-03-11 00:00:00+05:30,36.600077899460246,37.285103081005246,35.62635660135066,36.57561111450195,770020,0.0,0.0
2005-03-14 00:00:00+05:30,37.06981270390967,37.38296815316933,35.03429855061445,35.34256362915039,529520,0.0,0.0
2005-03-15 00:00:00+05:30,35.484450691527876,36.01290178770542,34.946215123098106,35.31808853149414,1373830,0.0,0.0
2005-03-16 00:00:00+05:30,35.709541545136695,35.90526089300314,35.318095383189274,35.71932601928711,190530,0.0,0.0
2005-03-17 00:00:00+05:30,35.52359953896174,36.01290532801936,35.254483594844196,35.59210205078125,189510,0.0,0.0
2005-03-18 00:00:00+05:30,36.20863131734737,39.02703393542713,35.32787933260144,35.69975280761719,1650540,0.0,0.0
2005-03-21 00:00:00+05:30,36.66368306243682,36.883869175104905,35.71932273665041,35.738895416259766,311340,0.0,0.0
2005-03-22 00:00:00+05:30,35.91504686783299,36.25755943841644,35.59210324433399,35.77804183959961,352490,0.0,0.0
