Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Is_Split,Is_Dividend,Log_Ret,RSI,MACD,MACD_Signal,Volatility,Sentiment_Decay,Sentiment_Score,Prob_Pos,Prob_Neg,News_Volume,Sector_Ret,Sector_Vol,Rolling_Beta,Target_Direction
2015-03-20,0.04981601354997067,0.051780314410007744,0.05936810088916056,0.06067287046770364,0.017040267639905585,0.0,0.0,0,0,0.5197637386358679,0.47316011083770015,0.531527576308954,0.5530427570015883,0.5307893116082905,0.53116524309307,0.5079533137397514,0.36037581395486246,0.3523087565869576,0.25,0.5653584797547063,0.37964818164417025,1.0,0
2015-03-23,0.05892114919713021,0.051869085511143775,0.06796354413947825,0.058974846326185215,0.009219447570095598,0.0,0.0,0,0,0.42841330284482604,0.28362167986100606,0.5264346360973999,0.54515194722741,0.5276876157699724,0.5568964713307472,0.7006613941824704,0.6384039982605524,0.247707566578832,0.21875,0.5513250254196206,0.3745055248291733,1.0,0
2015-03-24,0.05208121141949562,0.05977066498008998,0.06778723682635412,0.06113602711806321,0.005795546275871711,0.0,0.0,0,0,0.473049693953369,0.28677795589944133,0.5244609036324764,0.5383760790776384,0.5176821895831509,0.5577122667611285,0.642525397390995,0.39511931216801427,0.12396347640259218,0.40625,0.5165374351580064,0.38598861695127196,1.0,0
2015-03-25,0.05741110743785782,0.05111455351455041,0.06423896369831994,0.05487319046388606,0.006858221204373362,0.0,0.0,0,0,0.3753793884698754,0.25648091400204676,0.5167999365241498,0.5311574125538181,0.4848943606080314,0.5595174431015997,0.8047582194967254,0.6046516137871324,0.01200857634343612,0.21875,0.6867171966552711,0.39816463305836036,1.0,0
2015-03-26,0.04701790854126675,0.04949426290238457,0.0562826365558059,0.045544930289257324,0.0457507710791361,0.0,0.0,0,0,0.3383510146173478,0.21792581473970948,0.5018034600119455,0.5218629178294883,0.49769133283332817,0.5080584156161352,0.41196560332408555,0.15643429699849273,0.34064188690862574,0.09375,0.43048246061927875,0.3977976620002359,1.0,0
2015-03-27,0.04937185281442047,0.04290217465028001,0.04557130100337736,0.0427882778690456,0.009720520866755244,0.0,0.0,0,0,0.41529690723131096,0.28565680431187934,0.4875913054424791,0.5110918350715344,0.49648512246410564,0.4912967143716036,0.4255774906505081,0.16050471624429988,0.31808669471825324,0.15625,0.394333049307525,0.3879094733790406,1.0,1
2015-03-30,0.0411106736297866,0.04092685720759481,0.05220527658247176,0.04838964808825197,0.01839681444605139,0.0,0.0,0,0,0.5144606985562509,0.3663672984520271,0.48224528511213266,0.5012202976531847,0.5026238069816282,0.4855993429550851,0.4532758754039804,0.3407181567848348,0.439688472175324,0.25,0.5653100363069549,0.36246747495396836,1.0,0
2015-03-31,0.04712891235743755,0.043212938736990614,0.05639280075830555,0.049007136061281376,0.007179955710846034,0.0,0.0,0,0,0.4553381735694091,0.2642044589755712,0.47908272272873526,0.4925808378478033,0.30883746197705136,0.4747357343707843,0.6786522265470807,0.35873394254093666,0.0181284534468554,0.375,0.362358364099322,0.3619981472810885,1.0,1
2015-04-01,0.050660026957457194,0.06278933588552205,0.05857476552025975,0.07008946715836506,0.009578220734101892,0.0,0.0,0,0,0.6920933920504836,0.44521256713752244,0.49747467436465775,0.4899857242674025,0.4215916924656217,0.446904374713297,0.5724383510707164,0.29665758800783504,0.16459381991374833,0.53125,0.5132250641845177,0.31638561147524547,1.0,1
2015-04-06,0.07157957158781902,0.07841480124790468,0.07935806805612411,0.0862098238990675,0.024520021413601156,0.0,0.0,0,0,0.6289423873244825,0.6142263779790208,0.5277418085401911,0.4950131046906514,0.4735131434293329,0.5140851390416443,0.5900193864192503,0.39741556026941705,0.2285004119337966,0.21875,0.5576852831095397,0.4337379345577862,1.0,0
2015-04-07,0.08485971651627267,0.08245431592949803,0.08718209236875563,0.08146850103669334,0.03566144076697836,0.0,0.0,0,0,0.395351145548697,0.6674539230495672,0.5467760536404112,0.5035022047923456,0.4765976169075054,0.5003537898005115,0.41667366588187527,0.13563134346161154,0.31120225563948417,0.5625,0.5277799344750773,0.46819760032630686,1.0,0
2015-04-08,0.07906354070050747,0.07441965248316074,0.08594794320176524,0.07474250773215652,0.0052554031694911196,0.0,0.0,0,0,0.3725837350135379,0.561202283659723,0.5548717382361709,0.5121934818389138,0.40798649702590967,0.5252154906054931,0.44849146371844245,0.28057798490913666,0.3904203163795465,0.1875,0.3474810991852532,0.5174398971990875,1.0,1
2015-04-09,0.0755769083200507,0.09630422323879584,0.08533077888125296,0.1007644714762258,0.03649956584719394,0.0,0.0,0,0,0.7355351833079513,0.6687714100605109,0.5860015991954053,0.5264524503235808,0.508110760992224,0.4885369246080564,0.5791581906698069,0.20238391685174545,0.0596577870906167,0.21875,0.5352569121849902,0.5097591345836602,1.0,0
2015-04-10,0.10178185260067674,0.09386268717978441,0.10604792741769131,0.09714782592663196,0.019152642018818077,0.0,0.0,0,0,0.40881952313911213,0.697007957155593,0.6061364083705973,0.542585115077665,0.4910909160081685,0.5404634728026372,0.5989844525623617,0.22870431463933608,0.04667124804890371,0.1875,0.5097229965916075,0.5693578932473231,1.0,1
2015-04-13,0.09465316416207592,0.10045466790784019,0.10481366968783101,0.10738016614748402,0.017477825612872096,0.0,0.0,0,0,0.5584917876109157,0.7100345259811424,0.6308317464180101,0.5612870590559227,0.5006983460323997,0.5688716135767768,0.6268685820669766,0.4400069890215702,0.19819893190166424,0.1875,0.5378386032257121,0.6201043724633414,1.0,0
2015-04-15,0.1057348700988896,0.11006532840123262,0.11380589443968914,0.1066304716513804,0.058284963435317805,0.0,0.0,0,0,0.440026485027813,0.7169368404955365,0.6481892809044515,0.580322298490641,0.4638906907731138,0.6317671549753172,0.4875084336146771,0.16626565783769864,0.2030361293950098,0.15625,0.537001452931755,0.6202695734921474,1.0,0
2015-04-16,0.10400274855148972,0.09721428347358096,0.1038881685237193,0.09538375275102629,0.015447820429132755,0.0,0.0,0,0,0.3264327245678339,0.634260473217977,0.6494400164879696,0.5958440283778678,0.4580747240726509,0.6152377216234515,0.7720610339304015,0.5584120613799425,0.030666452861976223,0.21875,0.6141636099383958,0.6215198646563549,1.0,0
2015-04-17,0.090678125582482,0.0861165684894919,0.08817389510428086,0.08133624028616915,0.012041697690525002,0.0,0.0,0,0,0.29303573078439904,0.5892324083663085,0.635346342123513,0.6049537317321111,0.48362158737243693,0.630093209115201,0.5439309154245433,0.266386314474423,0.1906452635836647,0.21875,0.5940289521943963,0.6188417888334875,1.0,0
2015-04-20,0.07695381372887511,0.07084617959533357,0.08281827814073406,0.07443379085936686,0.02707427892484376,0.0,0.0,0,0,0.3705755621249084,0.602687415982861,0.6163069653252385,0.6077730942810429,0.49405680014789793,0.6073550293350849,0.4876419728374878,0.17365924921934034,0.20997896387985615,0.15625,0.5113694408955175,0.6086987888448151,1.0,0
2015-04-21,0.07197934059950473,0.06767230340105446,0.07675740815262533,0.0665389790977583,0.02179029624928154,0.0,0.0,0,0,0.35834417330603596,0.5747581448589497,0.5926492224188545,0.604476288007971,0.4945023106181538,0.6245973167467909,0.5959960444234209,0.32464220435259683,0.14595846946678856,0.375,0.45866787015548155,0.6131239697999565,1.0,0
2015-04-22,0.06489510180416036,0.06818277899391378,0.058067917685818315,0.07061872707026173,0.01835267870381617,0.0,0.0,0,0,0.4945649784613662,0.5691092411699831,0.577232802986767,0.5982207240041526,0.4908941199427252,0.6409394155541228,0.8646469077062731,0.7247216538278742,0.012299454027108995,0.15625,0.5081154168729558,0.610936743381233,1.0,1
2015-04-23,0.07113537282674043,0.07122348851255522,0.0776389253804538,0.07736673671949412,0.010128041683257396,0.0,0.0,0,0,0.5242934123068846,0.591120200320289,0.5710315395312825,0.5917608823882752,0.49598621280116,0.6573594313014282,0.5742644941524722,0.3999561814514174,0.2616715826326861,0.125,0.5985685540061833,0.6123358664973249,1.0,0
2015-04-24,0.07424447177302618,0.07197814027714355,0.07217318560846242,0.07326497240229501,0.018270261716826847,0.0,0.0,0,0,0.40181893189939755,0.48461261389457055,0.5616193724651719,0.5843840434855431,0.4998936838566593,0.6586702858812725,0.6214617516278187,0.4221679229549001,0.19135412892320044,0.25,0.5962442635313615,0.602718721504078,1.0,0
2015-04-27,0.07104651191874933,0.06953656909032102,0.0673023381033393,0.059415878176949044,0.012252411808029162,0.0,0.0,0,0,0.2895837506001758,0.33538815510274267,0.5403644248616479,0.5734941942385966,0.5268663530038731,0.533446852277079,0.531896937857415,0.36713017996994324,0.3122385196903327,0.15625,0.33486451148885044,0.5900843028062475,1.0,0
2015-04-28,0.05481282710660551,0.059992687207189865,0.06201294608823005,0.061709482401701266,0.021315747410597583,0.0,0.0,0,0,0.4745582974367074,0.36844912543779595,0.525697578730563,0.5613401151346801,0.5096051768188836,0.5406984349052097,0.7303361744167851,0.62717268069124,0.1789490265976119,0.25,0.4883733018661901,0.556007369810452,1.0,0
2015-04-29,0.057810943478542653,0.04956096818289901,0.0607347247373321,0.0563066931043561,0.012697473096134743,0.0,0.0,0,0,0.38546685656753066,0.3741269053693266,0.5089102054617622,0.5476769801967988,0.5141222112520627,0.53782930956386,0.5084250046769881,0.35886745564321554,0.3499202601016292,0.21875,0.4959878975707623,0.5574225784122505,1.0,0
2015-04-30,0.04937198021104017,0.049827235425795036,0.05509256210044433,0.05767387557348924,0.04957805919776323,0.0,0.0,0,0,0.4639502429444881,0.1880442981071395,0.49720537075433496,0.5339994345921272,0.5095837118658795,0.5655004549412499,0.5895825457017977,0.3775461749957519,0.20999437220826836,0.375,0.45031660419734865,0.5700037136530482,0.3196862204777663,0
2015-05-04,0.043309235213675246,0.050714994693873194,0.059081640402321,0.06027603398868109,0.013284523870088556,0.0,0.0,0,0,0.4782044562520497,0.22593504480638052,0.4908112954498234,0.5215567561885853,0.5102980685709817,0.47800810186980613,0.9989871010091215,0.996219344491184,0.015057023663964813,0.03125,0.5195211398557673,0.568000496234715,0.31843963059087776,1
2015-05-05,0.06174159798643497,0.08971221869028034,0.07481796259063433,0.09752280874330865,0.0778744465498598,0.0,0.0,0,0,0.8655912570780863,0.41887772755565766,0.5221832346702832,0.518965374280684,0.6558530234975606,0.4746062588509796,0.43181473576784324,0.1184894597293242,0.2650021971515665,0.25,0.7591020183434877,0.6429983359403503,0.42351902918168005,0
2015-05-06,0.09847301425549082,0.09213151627453953,0.0751705391714198,0.06574503500246331,0.0542469850950946,0.0,0.0,0,0,0.09345344212764811,0.304095127595291,0.5159780104402454,0.5154359487772098,0.7517214923180728,0.4982716257762452,0.5689761843437122,0.45186880623153997,0.32254945646838856,0.3125,0.6700809068522687,0.5709261037329273,0.3634345787484573,0
2015-05-07,0.06358477209652558,0.055331601096661354,0.052756262487694716,0.0467797977804163,0.03280571247932018,0.0,0.0,0,0,0.22730170782687417,0.2825761629712472,0.49280387322836045,0.5071736107220286,0.7916557380681302,0.5234456511848669,0.8762444666191775,0.7510119388926969,0.015315930865019858,0.15625,0.3524333854453404,0.5308508270055956,0.41092290114169044,1
2015-05-08,0.0480394471591884,0.05488770470178583,0.06289447479106813,0.056174215444032005,0.024022102376808886,0.0,0.0,0,0,0.5583008796016259,0.3695759811760122,0.4840482197062296,0.49850885351398777,0.8030517874318832,0.544843572782195,0.47717039209568424,0.2775169116332444,0.33156165310086183,0.28125,0.3619268917358805,0.49856064823207635,0.38742998240898063,0
2015-05-11,0.05598979092697287,0.054976468773749954,0.06688366295518622,0.06038627839450961,0.01500001111159726,0.0,0.0,0,0,0.4969136329818604,0.41252416463543073,0.4816729114909467,0.4910195805751253,0.710609202698482,0.6215198917383005,0.4994570420352817,0.3302388343021052,0.3395023181876352,0.1875,0.7236144687474735,0.45899075628261743,0.411683219767586,0
2015-05-12,0.056256345111090456,0.04800723025604747,0.05980901062505073,0.051477087953399114,0.014423928559455016,0.0,0.0,0,0,0.34430275795380283,0.40884889530737134,0.4716235435362456,0.48266965030445796,0.7171866188989804,0.5649758832257865,0.3614968387991752,0.2218864734525065,0.5027374915261903,0.125,0.33704325949194536,0.3821106025154537,0.42974607727485636,1
2015-05-13,0.05030460093146116,0.05499866828583411,0.06113129653008098,0.06146681456299863,0.019769132551534094,0.0,0.0,0,0,0.5642890252958729,0.43385381535461875,0.4739683957809238,0.47654002547056096,0.718905516310363,0.5490152637268462,0.37164413570050303,0.2024289804253058,0.4640111198997174,0.40625,0.5019432386043535,0.3322535205626018,0.43808727140589787,0
2015-05-14,0.0548794414625603,0.0472525688169978,0.06289451004554025,0.054983434869714465,0.018264598386610417,0.0,0.0,0,0,0.37284821200849405,0.3828058242860537,0.47005288625001584,0.4707173846370569,0.7211559547117128,0.575008515979788,0.568552190175782,0.33579832452346275,0.21029720393832352,0.375,0.48439184441531347,0.37442226643243914,0.44817237704738133,1
2015-05-15,0.0555900189105748,0.05524283180094214,0.06862474385481299,0.06281203491488596,0.016711436048731307,0.0,0.0,0,0,0.5387681200798479,0.4297170661668481,0.4751296270763099,0.46725074528533106,0.7243459116414794,0.5669928784772515,0.5621132779720031,0.24483528029389764,0.1342242513109671,0.21875,0.42249840889753576,0.39024409617241007,0.43639530193385934,1
2015-05-18,0.057189021492356384,0.06261173650233753,0.07171034778480523,0.07154487768863083,0.010570402733749235,0.0,0.0,0,0,0.5478433401028977,0.5162208800352693,0.48806893428698495,0.4675141929737819,0.71566597084157,0.5576856883467551,0.6193908034321759,0.2561528105673922,0.033653508940993504,0.125,0.5241557147729204,0.3696592283253801,0.4339793993975863,0
2015-05-19,0.06891468304160453,0.07377602537938588,0.08365581071944328,0.07725654654111569,0.01678560894743089,0.0,0.0,0,0,0.512541549823394,0.5282080927844798,0.504096741004953,0.47148655815887597,0.7139011881227986,0.5773199133845648,0.5753148512548942,0.4498353111557456,0.308218477556418,0.46875,0.4463589546911632,0.3797633063216844,0.42315356738238247,0
2015-05-20,0.076687346581928,0.07486357000771515,0.09110519242016057,0.08054235041832414,0.010784868508822931,0.0,0.0,0,0,0.48487958070290366,0.5625093969939454,0.5200136804792963,0.47840003762375033,0.7051673789077189,0.5590212986385243,0.5254375239323039,0.3900005396866747,0.34710447288663576,0.25,0.5238486592317196,0.3673063451131462,0.42095589320420923,0
2015-05-21,0.07662064464117901,0.07708303410960837,0.08625641923315985,0.08616568275477621,0.010995056916349194,0.0,0.0,0,0,0.5106177812742079,0.5760116998110018,0.5379248469436996,0.4881344387555051,0.7067147420695801,0.5447320919849268,0.5187159169434434,0.25004980363687623,0.223857458057533,0.15625,0.5375289361017135,0.3779454557376922,0.4230343452850337,0
2015-05-22,0.08197274728038317,0.07808186839468922,0.09068643782851826,0.08166702773110457,0.008649721329504284,0.0,0.0,0,0,0.39805503565971906,0.5484212218244123,0.5473973211434233,0.4981450789066806,0.7050451510328848,0.5578785839400997,0.466835703341464,0.12707175875551946,0.2051302435471843,0.3125,0.5480475840880671,0.38645548671942564,0.4244354637027982,0
2015-05-25,0.07824182884158826,0.07415327845555242,0.08184852157897393,0.07628614632355513,0.01282603308163853,0.0,0.0,0,0,0.3877640404874529,0.37108044822364084,0.5492964347739219,0.5065992988725673,0.70673732910951,0.5162828812498688,0.817703373540835,0.640694232258249,0.021900360846810484,0.09375,0.5071960987877197,0.4384892168552704,0.4245371918186872,0
2015-05-26,0.07288977688792109,0.07166741901543339,0.0837439528389351,0.07950584693922647,0.007138639685764986,0.0,0.0,0,0,0.4841983330845016,0.5502866972999622,0.5535648082249148,0.5143644303493793,0.6781505660511977,0.5640475359481776,0.519943125397201,0.35738647733002077,0.32603619980665066,0.1875,0.43385732838373403,0.43923780656869715,0.4104842164722192,0
2015-05-27,0.0737558316419159,0.06913704331216997,0.08647676407187888,0.07604353271230246,0.013616127386600833,0.0,0.0,0,0,0.4091852206987216,0.6726690634223225,0.5531733187404921,0.5204846558604295,0.6806605848225102,0.5730320954283268,0.38597905426815127,0.2531378137667371,0.48548336049578017,0.25,0.5410263252183085,0.42871605538418556,0.4133291843960011,0
2015-05-28,0.0738002719425499,0.07000272977374666,0.08469157281775486,0.0732208312580036,0.03622672236866564,0.0,0.0,0,0,0.4162016560479689,0.5973899644962261,0.5497544779043124,0.5245784597517001,0.6767992634127189,0.5490535739730398,0.6932317307557369,0.5744700348074165,0.19989729151601401,0.25,0.41241641416997527,0.4311284700874566,0.41288274537871583,1
2015-05-29,0.06584992523607924,0.07885863680313043,0.08145175927292148,0.0869595726226211,0.013725833500624604,0.0,0.0,0,0,0.601725806591034,0.6478583562095473,0.5600324532716491,0.5302656672438352,0.6983293475804939,0.5413179895414111,0.5771058660141287,0.24171642941818874,0.1019749951302898,0.375,0.5459715099523939,0.4157920717547281,0.4379938085521412,0
2015-06-01,0.08490417670093808,0.0810782724002802,0.0946315332051868,0.08407076790678525,0.010023090854942782,0.0,0.0,0,0,0.41603188896219234,0.7041463406662775,0.5648307320823176,0.5359415535885373,0.7006795612510472,0.5995635044001568,0.7661344220735691,0.5311095077018247,0.015614795901322967,0.0625,0.7447506841849318,0.4171319702987699,0.4102262242957268,0
2015-06-02,0.08070686236866043,0.07413102714746311,0.07935800620379452,0.06931753940776575,0.015658176108015624,0.0,0.0,0,0,0.28211720577031263,0.5226358738471371,0.5537976223907602,0.5378928738753883,0.5127379929134919,0.6230329840742483,0.37719420912367746,0.14622739231153817,0.39844481757474554,0.46875,0.6045541307191803,0.3032635781146896,0.3909067995981065,0
2015-06-03,0.06882584354006704,0.06056977170693578,0.072151134271076,0.06342952288791537,0.01729146142570778,0.0,0.0,0,0,0.3806876549472406,0.5270893325659619,0.5390673169723186,0.535996836975728,0.3484993368536234,0.6042004881274388,0.05826962728545915,0.042342069241009035,0.918613291559186,0.0625,0.5096291614852176,0.2964230429237783,0.3930507141166638,1
2015-06-04,0.06271870478297092,0.06332192815994497,0.07391425830322762,0.07183152398927495,0.015392692569177878,0.0,0.0,0,0,0.5439902441408135,0.5306268693533123,0.5354394289876772,0.5336285691274165,0.272778349472891,0.6198082635860642,0.4925286715464913,0.36872885534777533,0.39049905406843083,0.25,0.5730186266031204,0.29626270454215653,0.4055640333934854,0
2015-06-05,0.06584993066609757,0.06154628542875751,0.07836622482821953,0.06801640597271985,0.010802264729909687,0.0,0.0,0,0,0.4046638592172904,0.44355908016808143,0.5287264904503248,0.530158478099672,0.2591906059528986,0.6014594757124823,0.6730205155439029,0.49624933587677167,0.16307145856429123,0.25,0.55317504760781,0.2823829511745498,0.4101652477268734,0
2015-06-08,0.06713802388290324,0.0597263196399026,0.07483993311402215,0.06647276738132124,0.0065268327510338625,0.0,0.0,0,0,0.4304211623752302,0.38702372269100593,0.5218715402269826,0.5257735994418518,0.2565615433713873,0.7124591551525283,0.7911118865350539,0.5793972739123006,0.013992988645223496,0.125,0.4870826019136952,0.27131465986979997,0.40988195772156766,0
2015-06-09,0.062252326953431525,0.06103580227893535,0.06745665710044046,0.05681371976175709,0.009797178939895793,0.0,0.0,0,0,0.3366552985339982,0.3019699049841372,0.5071285953803429,0.5188056370066586,0.2598270720248806,0.7111255661793139,0.7520620321099374,0.5202933004520126,0.032495328932862756,0.28125,0.4274166564619621,0.27415556069887836,0.4296783998881779,0
2015-06-10,0.05423535722351591,0.05264596005121791,0.06732445531528441,0.05842357006959287,0.008061738615135108,0.0,0.0,0,0,0.46675115272356793,0.2641090316891669,0.4972807006857924,0.5109200394146826,0.23342775146444955,0.6826923711468493,0.5121823627584913,0.26049380117362597,0.24676186114927218,0.21875,0.6631696499185145,0.3109679345537548,0.43573565336780207,0
2015-06-11,0.05741121033135188,0.05169175710135254,0.0434998010351334,0.034739297467117125,0.01685653200263075,0.0,0.0,0,0,0.16772989684310496,0.18831209732693086,0.46689817084037133,0.4974810075480329,0.3569718160172664,0.652965404246016,0.4827963203050504,0.2565267506541525,0.3001512770975602,0.40625,0.4258823531978189,0.23681056835647693,0.4609382573630219,1
2015-06-12,0.028141390986367365,0.040993400659419144,0.0405022438110999,0.04805886064331655,0.016911086360791555,0.0,0.0,0,0,0.6071220478954312,0.31251059764789524,0.4565892604450405,0.48431035745459505,0.38752683312463704,0.6743909918155031,0.5560130029239485,0.3505498236047556,0.24909905478796587,0.40625,0.5334354567688483,0.23424869256586947,0.45179335975677337,0
2015-06-15,0.046240599897703794,0.03888484176038964,0.037769356140761934,0.03862035606285941,0.021454749907935042,0.0,0.0,0,0,0.33572484611186215,0.25456623639585096,0.4400976412072395,0.46990337699658374,0.3823704966925036,0.5889888213312637,0.47650270072984224,0.07362341254699245,0.1342250427994846,0.125,0.4546565538821193,0.2316071466751554,0.46713249701171744,0
2015-06-16,0.025831804081040355,0.030339625975177364,0.03962064520036579,0.03837779667905672,0.012671068117699486,0.0,0.0,0,0,0.4451459959936594,0.26576736263615197,0.42785065284039325,0.45550351554406016,0.37126968017886725,0.6068783468093153,0.6300473565494136,0.39196664514778157,0.14520363611880757,0.25,0.5157442706119709,0.24013859409238056,0.4686961979961032,0
2015-06-17,0.038823154007990635,0.03313615048233587,0.04768704325182471,0.0409799008667987,0.01801921130647317,0.0,0.0,0,0,0.47922458697524284,0.29470286439970694,0.42182212794212615,0.44256877642390235,0.37023740006505707,0.5955275099743915,0.30571875626829836,0.09512345345872424,0.4879172699196845,0.3125,0.45290690602121186,0.23812550407321295,0.4733539813283105,1
2015-06-18,0.04024600387009669,0.03904655290990677,0.05204963087442349,0.0468280602109068,0.022159368549672986,0.45,0.0,0,0,0.5175898762160132,0.23551566353663875,0.4238761551464646,0.4327030500363758,0.3722507777023965,0.5892516076794705,0.6297014229756238,0.4910320481563,0.2423893188110609,0.1875,0.45418321180546906,0.2608611327964875,0.46211164654884246,1
2015-06-19,0.04466829410057238,0.04952994411033862,0.04013990968666725,0.0559861546474687,0.008322681931436475,0.0,0.0,0,0,0.5555404254211771,0.3149409488405903,0.4354429228703451,0.42752510328651777,0.39588319543895306,0.6159540263690471,0.5047315680503622,0.3197607673954125,0.31901779358699,0.3125,0.34474301866141144,0.2645126803918576,0.43045019039377175,1
2015-06-22,0.057313222097300054,0.06536625672566576,0.06916420126983636,0.06911657247810499,0.012926610958773368,0.0,0.0,0,0,0.5992670024034792,0.4679427597287251,0.4581756630833594,0.4287179509461661,0.43145159590506027,0.5998942657489554,0.018714631760912148,0.013538023880528669,0.96761866288808,0.03125,0.4883096068497894,0.20900310148489296,0.4260822651627136,1
2015-06-23,0.0672913538385228,0.07023033439938209,0.07772140227193003,0.07906909905701176,0.015728692932778017,0.0,0.0,0,0,0.5604794017814819,0.5530238071112604,0.4863217497426975,0.4362779062841068,0.44862776385526665,0.6176071467342032,0.6291236395187508,0.4126679181277906,0.16717096820117788,0.40625,0.5181207169712805,0.24799244162642511,0.4560150480093803,0
2015-06-24,0.07644738272796614,0.07485032304441996,0.08588184893106832,0.08054782739077304,0.012122035733510825,0.0,0.0,0,0,0.46460392076141693,0.518927225959712,0.5101865755639172,0.44792676768666684,0.4465174044041525,0.5880920183835221,0.5331805033589374,0.32877200495920883,0.27236830324906036,0.34375,0.463144165063946,0.2670090577467399,0.4449042898047495,1
